filepath,label,class_name
Data\train\detergent-color\Monitoring_photo_04-Mar_05-38-00_01.jpg,20,detergent-color
Data\train\detergent-color\Monitoring_photo_04-Mar_05-48-18_01.jpg,20,detergent-color
Data\train\detergent-color\Monitoring_photo_04-Mar_06-21-48_01.jpg,20,detergent-color
Data\train\detergent-color\Monitoring_photo_04-Mar_06-29-09_01.jpg,20,detergent-color
Data\train\detergent-color\Monitoring_photo_04-Mar_08-21-41_01.jpg,20,detergent-color
Data\train\detergent-color\Monitoring_photo_04-Mar_09-29-41_01.jpg,20,detergent-color
Data\train\detergent-color\Monitoring_photo_04-Mar_09-35-24_02.jpg,20,detergent-color
Data\train\detergent-color\Monitoring_photo_04-Mar_09-52-53_01.jpg,20,detergent-color
Data\train\detergent-color\Monitoring_photo_04-Mar_10-13-01_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_10-Sep_18-39-35_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_05-29-31_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_05-30-39_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_06-18-45_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_08-21-18_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_08-21-18_02.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_08-39-40_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_08-46-17_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_09-05-25_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_10-00-53_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_10-00-53_02.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_10-35-00_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_10-37-50_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_10-56-02_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_11-06-49_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_11-19-32_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_12-01-36_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_12-03-19_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_14-07-49_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_14-25-25_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_14-27-20_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_15-03-08_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_15-52-13_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_16-12-07_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_16-25-12_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_16-25-35_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_16-29-00_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_16-52-18_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_16-52-52_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_16-55-20_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_17-52-56_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_17-56-32_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_17-58-03_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_18-27-25_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_11-Sep_18-32-44_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_09-00-22_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_09-08-43_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_10-07-48_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_10-07-48_02.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_10-14-27_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_10-34-32_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_10-44-46_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_11-09-35_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_11-13-22_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_11-18-40_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_12-07-24_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_12-17-49_02.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_12-20-28_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_12-20-28_03.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_12-32-36_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_12-42-15_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_12-44-20_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_12-49-05_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_14-02-48_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_14-13-24_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_14-18-54_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_14-20-14_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_14-29-07_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_14-30-27_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_14-49-01_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_14-57-09_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_15-21-47_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_15-31-38_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_15-35-48_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_15-40-55_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_15-40-55_02.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_16-11-02_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_16-11-25_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_16-38-42_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_17-00-29_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_17-00-52_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_17-02-11_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_17-14-54_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_17-28-32_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_17-37-04_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_17-48-04_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_18-24-17_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_18-37-32_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_18-44-11_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_20-23-30_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_20-23-30_02.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_20-24-04_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_20-28-14_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_20-28-14_02.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_20-35-38_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_20-43-13_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_20-58-34_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_20-58-56_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_21-00-16_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_21-03-17_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_21-11-14_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_21-42-19_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_21-48-23_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_22-04-52_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_22-13-35_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_22-13-57_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_22-39-20_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_22-43-09_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_22-50-20_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_22-50-20_02.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_22-57-32_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_23-00-11_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_23-21-01_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_23-24-14_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_23-25-35_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_23-39-47_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_12-Sep_23-54-11_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_00-04-59_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_00-12-46_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_00-56-22_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_00-58-04_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_02-11-36_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_02-29-25_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_02-56-19_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_03-09-47_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_03-09-47_02.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_03-14-42_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_03-58-30_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_03-59-27_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_04-01-54_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_04-07-01_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_04-17-38_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_04-18-01_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_04-18-01_02.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_04-40-34_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_04-43-01_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_04-45-06_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_04-48-19_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_04-57-25_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_05-08-13_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_05-13-08_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_05-31-08_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_05-31-08_02.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_05-33-02_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_06-29-08_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_06-38-47_01.jpg,20,detergent-color
Data\train\detergent-color\POSAD_1_13-Sep_08-12-37_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-05-Nov_01-00-15_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-05-Nov_01-56-05_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-05-Nov_02-00-53_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-05-Nov_02-03-19_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-05-Nov_02-05-39_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-05-Nov_03-09-51_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-05-Nov_03-20-12_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-05-Nov_03-52-54_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-05-Nov_03-58-05_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-05-Nov_03-58-05_02.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-05-Nov_04-02-00_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-05-Nov_04-05-10_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-05-Nov_04-06-10_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-05-Nov_04-07-37_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-05-Nov_04-08-34_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-05-Nov_04-17-28_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-05-Nov_04-24-21_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-05-Nov_04-33-17_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-05-Nov_04-33-34_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-27-Oct_08-28-32_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-27-Oct_09-12-19_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-27-Oct_09-12-19_02.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-27-Oct_09-23-35_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-27-Oct_09-26-17_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-27-Oct_09-50-51_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-27-Oct_10-00-02_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-27-Oct_12-25-48_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-27-Oct_15-59-59_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-27-Oct_16-11-45_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-27-Oct_16-14-36_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-27-Oct_16-28-53_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-27-Oct_23-35-56_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-28-Oct_00-05-11_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-28-Oct_00-20-15_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-28-Oct_00-24-57_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-28-Oct_00-27-01_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-28-Oct_02-04-41_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-28-Oct_02-47-39_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS-28-Oct_03-12-40_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS_19-Oct_18-35-09_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS_19-Oct_19-07-21_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS_19-Oct_19-09-13_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS_19-Oct_19-17-06_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS_19-Oct_20-08-39_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS_19-Oct_21-00-07_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS_19-Oct_21-11-31_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS_19-Oct_21-30-57_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS_19-Oct_21-59-26_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS_19-Oct_22-39-04_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS_19-Oct_23-29-37_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS_19-Oct_23-35-25_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_MGS_20-Oct_00-19-03_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_SPB-25-Jan_13-44-18_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_SPB-25-Jan_13-45-21_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_SPB-25-Jan_14-10-44_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_SPB-25-Jan_14-23-09_01.jpg,20,detergent-color
Data\train\detergent-color\prepared_data_all_SPB-25-Jan_14-33-21_01.jpg,20,detergent-color
Data\train\detergent-color\Robo_25-Mar_11-41-16_01.jpg,20,detergent-color
Data\train\detergent-color\Robo_25-Mar_11-45-16_01.jpg,20,detergent-color
Data\train\detergent-color\Robo_25-Mar_11-48-02_01.jpg,20,detergent-color
Data\train\detergent-color\Robo_25-Mar_12-09-09_01.jpg,20,detergent-color
Data\train\detergent-color\Robo_25-Mar_12-46-08_01.jpg,20,detergent-color
Data\train\detergent-color\Robo_25-Mar_14-20-32_01.jpg,20,detergent-color
Data\train\detergent-color\Robo_25-Mar_14-28-40_01.jpg,20,detergent-color
Data\train\detergent-color\Robo_25-Mar_15-22-03_01.jpg,20,detergent-color
Data\train\detergent-color\Robo_25-Mar_15-37-25_02.jpg,20,detergent-color
Data\train\detergent-color\Robo_25-Mar_15-41-24_01.jpg,20,detergent-color
Data\train\detergent-color\SPB_25-Mar_11-02-15_01.jpg,20,detergent-color
Data\train\detergent-color\SPB_25-Mar_11-08-31_01.jpg,20,detergent-color
Data\train\detergent-color\SPB_25-Mar_11-29-22_01.jpg,20,detergent-color
Data\train\detergent-transparent\Monitoring_photo1_04-Mar_03-11-15_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\Monitoring_photo1_04-Mar_03-24-25_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\Monitoring_photo1_04-Mar_03-50-49_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\Monitoring_photo2_04-Mar_00-18-49_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\Monitoring_photo2_04-Mar_00-39-10_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\Monitoring_photo2_04-Mar_00-54-56_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\Monitoring_photo2_04-Mar_02-24-36_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\Monitoring_photo2_04-Mar_03-03-46_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\Monitoring_photo3_03-Mar_20-19-38_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\Monitoring_photo3_03-Mar_20-53-52_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\Monitoring_photo3_03-Mar_21-28-01_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\Monitoring_photo3_03-Mar_21-53-29_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\Monitoring_photo_04-Mar_04-21-55_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\Monitoring_photo_04-Mar_04-32-05_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\Monitoring_photo_04-Mar_06-21-34_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\Monitoring_photo_04-Mar_06-30-37_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\Monitoring_photo_04-Mar_06-35-38_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\Monitoring_photo_04-Mar_08-16-16_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\Monitoring_photo_04-Mar_08-44-25_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\Monitoring_photo_04-Mar_08-53-07_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\Monitoring_photo_04-Mar_09-03-03_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\Monitoring_photo_04-Mar_09-42-01_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\POSAD_1_10-Sep_18-38-27_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\POSAD_1_11-Sep_06-02-29_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\POSAD_1_11-Sep_06-24-04_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\POSAD_1_11-Sep_06-30-19_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\POSAD_1_11-Sep_08-25-39_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\POSAD_1_11-Sep_08-31-19_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\POSAD_1_11-Sep_09-01-38_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\POSAD_1_11-Sep_09-52-44_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\POSAD_1_11-Sep_09-54-49_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\POSAD_1_11-Sep_09-55-01_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\POSAD_1_11-Sep_09-58-48_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\POSAD_1_11-Sep_10-35-34_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\POSAD_1_11-Sep_11-19-32_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\POSAD_1_11-Sep_11-37-33_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\POSAD_1_11-Sep_14-06-30_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\POSAD_1_11-Sep_15-28-55_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\POSAD_1_11-Sep_15-32-19_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\POSAD_1_11-Sep_15-39-32_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\POSAD_1_11-Sep_16-12-07_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\POSAD_1_11-Sep_16-17-04_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\POSAD_1_11-Sep_17-01-02_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\POSAD_1_11-Sep_17-07-16_01.jpg,21,detergent-transparent
Data\train\detergent-transparent\POSAD_1_11-Sep_17-34-22_01.jpg,21,detergent-transparent
